7.0,1,0.00
5.0,0,100.00
3.0,2,0.00
1.3,0,100.00
2.2,2,0.00
2.4,1,0.00
2.3,0,100.00
3.4,2,0.00
3.0,2,0.00
1.0,2,0.00
0.0,2,0.00
5.3,1,47.80
2021.3,0,100.00
1.19,0,94.74
4.4,2,0.00
6.0,0,100.00
0.11,0,81.95
0.2,0,100.00
1.1,1,0.00
2.5,2,0.00
2.6,0,98.37
1.4,1,0.00
1.4,1,0.00
0.38,0,77.62
0.4,0,100.00
2.4,2,0.00
0.6,2,0.00
0.23,1,0.00
0.13,1,0.00
0.14,1,0.00
0.14,1,0.00
4.1,1,0.00
1.15,2,0.00
22.3,0,96.26
1.11,1,0.00
3.7,2,0.00
0.9,0,99.33
8.1,0,99.07
2.11,2,0.00
0.7,2,0.00
1.8,2,0.00
2.6,1,0.00
2.15,1,0.00
2.12,2,0.00
2.11,2,0.00
0.32,2,0.00
0.19,2,0.00
2.1,0,100.00
3.1,0,90.76
0.4,0,100.00
8.1,1,43.84
1.0,2,0.00
3.1,0,100.00
0.16,2,0.00
2022.10,2,0.00
4.7,0,100.00
3.4,1,0.00
0.13,2,0.00
0.10,0,91.30
2.0,0,100.00
0.11,0,99.76
0.12,0,97.06
1.13,0,98.14
2.2,2,11.56
0.14,1,0.00
0.17,0,98.20
6.2,0,98.05
3.27,0,90.14
4.64,1,0.00
4.66,0,98.01
5.6,0,99.82
4.33,2,0.00
0.22,1,0.00
4.0,0,96.11
22.10,2,0.00
1.5,1,0.00
2.13,1,74.49
0.7,1,0.00
2022.6,0,85.71
6.0,0,85.71
2.28,1,71.43
2.31,2,0.00
65.6,0,85.71
4.4,2,0.00
4.2,0,100.00
5.10,0,96.91
5.6,0,97.85
0.5,1,0.00
1.3,0,98.57
1.26,0,98.59
0.20,1,30.80
0.17,1,0.50
0.19,1,0.00
0.20,0,100.00
0.2,0,83.94
20.17,0,86.46
20.26,1,61.75
4.1,1,0.00
2.1,1,0.00
0.13,1,33.33
1.1,0,100.00
2.2,0,96.99
0.2,0,100.00
0.2,1,63.64
3.8,0,75.29
0.5,0,87.50
1.8,0,98.16
1.4,0,98.46
10,1,0.00
2.2,0,96.30
3.2,0,100.00
0.38,0,98.57
0.43,0,100.00
1.14,0,92.35
3.0,0,100.00
2022.12,0,99.60
2024.6,0,99.89
1.7,0,83.15
2.0,2,0.00
2.0,0,100.00
3.0,0,100.00
1.3,0,100.00
0.13,0,100.00
3.2,0,100.00
4.0,0,100.00
0.32,1,0.00
1.8,0,99.24
2021.12,0,86.87
2.14,1,0.00
4.2,0,99.39
3.11,1,0.00
5.5,0,94.97
